id,mac,type,rssi,rssiOrigin,deviceId,gatewayId,gatewayLogId,raw,createdAt,updatedAt
54865212,f4fe7a37a024,2,64,192,113441,3,1814733,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54873726,f4fe7a37a024,2,57,199,113441,3,1814721,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54873757,f4fe7a37a024,2,64,192,113441,3,1814721,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54904265,f4fe7a37a024,2,65,191,113441,3,1814749,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54913016,f4fe7a37a024,2,57,199,113441,3,1814737,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54973141,f4fe7a37a024,2,64,192,113441,3,1814669,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55043000,f4fe7a37a024,2,64,192,113441,3,1814657,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55107032,f4fe7a37a024,2,61,195,113441,3,1814817,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55107072,f4fe7a37a024,2,60,196,113441,3,1814817,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55459189,f4fe7a37a024,2,64,192,113441,3,1814653,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55580838,f4fe7a37a024,2,64,192,113441,3,1814665,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55587282,f4fe7a37a024,2,58,198,113441,3,1814773,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
55587684,f4fe7a37a024,2,64,192,113441,3,1814777,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:29,2020/3/28 17:29
54082521,f4fe7a37a024,2,62,194,113441,3,1815004,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 18:42
54515614,f4fe7a37a024,2,90,166,113441,1,1814833,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54559189,f4fe7a37a024,2,62,194,113441,3,1814825,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54575512,f4fe7a37a024,2,91,165,113441,1,1814922,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54592506,f4fe7a37a024,2,62,194,113441,3,1814900,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54602519,f4fe7a37a024,2,63,193,113441,3,1815028,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54665740,f4fe7a37a024,2,61,195,113441,3,1814872,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54665763,f4fe7a37a024,2,62,194,113441,3,1814872,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54697116,f4fe7a37a024,2,62,194,113441,3,1815016,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54697139,f4fe7a37a024,2,63,193,113441,3,1815016,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54741446,f4fe7a37a024,2,62,194,113441,3,1814924,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54781240,f4fe7a37a024,2,62,194,113441,3,1814908,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 19:55
54819266,f4fe7a37a024,2,62,194,113441,3,1815004,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54842155,f4fe7a37a024,2,62,194,113441,3,1815040,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54864834,f4fe7a37a024,2,62,194,113441,3,1814964,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54864873,f4fe7a37a024,2,62,194,113441,3,1814964,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54868980,f4fe7a37a024,2,62,194,113441,3,1814896,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54875975,f4fe7a37a024,2,62,194,113441,3,1814980,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54939911,f4fe7a37a024,2,62,194,113441,3,1814928,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54940642,f4fe7a37a024,2,62,194,113441,3,1814936,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54940669,f4fe7a37a024,2,62,194,113441,3,1814936,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
54989249,f4fe7a37a024,2,62,194,113441,3,1814988,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55025241,f4fe7a37a024,2,71,185,113441,3,1814884,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55025275,f4fe7a37a024,2,62,194,113441,3,1814884,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55045471,f4fe7a37a024,2,62,194,113441,3,1815032,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55165775,f4fe7a37a024,2,62,194,113441,3,1814908,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55419929,f4fe7a37a024,2,62,194,113441,3,1814856,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55545717,f4fe7a37a024,2,62,194,113441,3,1814912,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
55578385,f4fe7a37a024,2,62,194,113441,3,1814860,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:30,2020/3/28 17:30
53536147,f4fe7a37a024,2,60,196,113441,3,1815116,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:40
53857329,f4fe7a37a024,2,60,196,113441,3,1815128,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 18:17
54329706,f4fe7a37a024,2,60,196,113441,3,1815116,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54329725,f4fe7a37a024,2,60,196,113441,3,1815116,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54350701,f4fe7a37a024,2,60,196,113441,3,1815208,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54350718,f4fe7a37a024,2,60,196,113441,3,1815208,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54407971,f4fe7a37a024,2,60,196,113441,3,1815104,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54467617,f4fe7a37a024,2,60,196,113441,3,1815100,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54517892,f4fe7a37a024,2,70,186,113441,3,1815220,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54532604,f4fe7a37a024,2,60,196,113441,3,1815064,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54534348,f4fe7a37a024,2,60,196,113441,3,1815088,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54534367,f4fe7a37a024,2,63,193,113441,3,1815088,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54535457,f4fe7a37a024,2,60,196,113441,3,1815224,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54568404,f4fe7a37a024,2,60,196,113441,3,1815192,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54592393,f4fe7a37a024,2,63,193,113441,3,1815260,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54599976,f4fe7a37a024,2,60,196,113441,3,1815236,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54608792,f4fe7a37a024,2,60,196,113441,3,1815232,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54643397,f4fe7a37a024,2,61,195,113441,3,1815076,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54662462,f4fe7a37a024,2,60,196,113441,3,1815072,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54662781,f4fe7a37a024,2,60,196,113441,3,1815196,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54810323,f4fe7a37a024,2,60,196,113441,3,1815144,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54839115,f4fe7a37a024,2,60,196,113441,3,1815248,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54940113,f4fe7a37a024,2,60,196,113441,3,1815168,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54940138,f4fe7a37a024,2,64,192,113441,3,1815168,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
54972353,f4fe7a37a024,2,60,196,113441,3,1815128,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
55027561,f4fe7a37a024,2,60,196,113441,3,1815152,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:31,2020/3/28 17:31
53640512,f4fe7a37a024,2,70,186,113441,3,1815364,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:52
54270554,f4fe7a37a024,2,88,168,113441,1,1815366,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54299356,f4fe7a37a024,2,58,198,113441,3,1815496,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 19:06
54334185,f4fe7a37a024,2,69,187,113441,3,1815296,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54375487,f4fe7a37a024,2,76,180,113441,3,1815352,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54432978,f4fe7a37a024,2,59,197,113441,3,1815456,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54432996,f4fe7a37a024,2,57,199,113441,3,1815456,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54440884,f4fe7a37a024,2,59,197,113441,3,1815336,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54442813,f4fe7a37a024,2,58,198,113441,3,1815488,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54472530,f4fe7a37a024,2,60,196,113441,3,1815420,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54475780,f4fe7a37a024,2,62,194,113441,3,1815340,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54485255,f4fe7a37a024,2,57,199,113441,3,1815348,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54507210,f4fe7a37a024,2,91,165,113441,1,1815430,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54507669,f4fe7a37a024,2,67,189,113441,3,1815312,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54531003,f4fe7a37a024,2,58,198,113441,3,1815400,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54544941,f4fe7a37a024,2,58,198,113441,3,1815472,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54577290,f4fe7a37a024,2,59,197,113441,3,1815428,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54577708,f4fe7a37a024,2,59,197,113441,3,1815432,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54592949,f4fe7a37a024,2,55,201,113441,3,1815388,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54604327,f4fe7a37a024,2,59,197,113441,3,1815416,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54605607,f4fe7a37a024,2,65,191,113441,3,1815308,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54608295,f4fe7a37a024,2,60,196,113441,3,1815468,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54619731,f4fe7a37a024,2,70,186,113441,3,1815376,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54628820,f4fe7a37a024,2,70,186,113441,3,1815364,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54628843,f4fe7a37a024,2,67,189,113441,3,1815364,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54636693,f4fe7a37a024,2,58,198,113441,3,1815484,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54658564,f4fe7a37a024,2,63,193,113441,3,1815392,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54871090,f4fe7a37a024,2,57,199,113441,3,1815404,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54898185,f4fe7a37a024,2,57,199,113441,3,1815510,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54948714,f4fe7a37a024,2,86,170,113441,4,1815415,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54980480,f4fe7a37a024,2,87,169,113441,4,1815483,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
54991094,f4fe7a37a024,2,58,198,113441,3,1815496,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55026177,f4fe7a37a024,2,89,167,113441,4,1815499,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55061433,f4fe7a37a024,2,85,171,113441,4,1815487,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55072083,f4fe7a37a024,2,88,168,113441,4,1815513,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55091592,f4fe7a37a024,2,83,173,113441,4,1815431,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55359658,f4fe7a37a024,2,89,167,113441,4,1815403,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
55469905,f4fe7a37a024,2,85,171,113441,4,1815419,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:32,2020/3/28 17:32
53529179,f4fe7a37a024,2,70,186,113441,3,1815560,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:39
53703765,f4fe7a37a024,2,57,199,113441,3,1815540,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:59
53765010,f4fe7a37a024,2,58,198,113441,3,1815804,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 18:06
53834754,f4fe7a37a024,2,68,188,113441,3,1815640,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 18:15
54377397,f4fe7a37a024,2,56,200,113441,3,1815660,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54390320,f4fe7a37a024,2,60,196,113441,3,1815595,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54419299,f4fe7a37a024,2,55,201,113441,3,1815675,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54419318,f4fe7a37a024,2,55,201,113441,3,1815675,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54469289,f4fe7a37a024,2,55,201,113441,3,1815788,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54478901,f4fe7a37a024,2,57,199,113441,3,1815655,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54490007,f4fe7a37a024,2,70,186,113441,3,1815560,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54500498,f4fe7a37a024,2,56,200,113441,3,1815740,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54510606,f4fe7a37a024,2,68,188,113441,3,1815625,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54510626,f4fe7a37a024,2,68,188,113441,3,1815625,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54514930,f4fe7a37a024,2,78,178,113441,3,1815555,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54520846,f4fe7a37a024,2,58,198,113441,3,1815804,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54531662,f4fe7a37a024,2,57,199,113441,3,1815540,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54531675,f4fe7a37a024,2,56,200,113441,3,1815540,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54551222,f4fe7a37a024,2,58,198,113441,3,1815709,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54579759,f4fe7a37a024,2,57,199,113441,3,1815605,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54601918,f4fe7a37a024,2,56,200,113441,3,1815800,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54651102,f4fe7a37a024,2,58,198,113441,3,1815690,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54670441,f4fe7a37a024,2,58,198,113441,3,1815695,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54708722,f4fe7a37a024,2,88,168,113441,4,1815658,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54733880,f4fe7a37a024,2,56,200,113441,3,1815725,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54733900,f4fe7a37a024,2,58,198,113441,3,1815725,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54742961,f4fe7a37a024,2,58,198,113441,3,1815705,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54837971,f4fe7a37a024,2,55,201,113441,3,1815775,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54837991,f4fe7a37a024,2,57,199,113441,3,1815775,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54868622,f4fe7a37a024,2,55,201,113441,3,1815792,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54997391,f4fe7a37a024,2,56,200,113441,3,1815755,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
55342435,f4fe7a37a024,2,68,188,113441,3,1815640,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
55342468,f4fe7a37a024,2,67,189,113441,3,1815640,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
55487235,f4fe7a37a024,2,67,189,113441,3,1815575,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
55487263,f4fe7a37a024,2,67,189,113441,3,1815575,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:33,2020/3/28 17:33
54309194,f4fe7a37a024,2,54,202,113441,3,1815832,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 19:08
54443428,f4fe7a37a024,2,62,194,113441,3,1816036,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54443447,f4fe7a37a024,2,62,194,113441,3,1816036,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54506767,f4fe7a37a024,2,62,194,113441,3,1815964,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54522771,f4fe7a37a024,2,54,202,113441,3,1815832,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54522995,f4fe7a37a024,2,55,201,113441,3,1815836,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54564706,f4fe7a37a024,2,61,195,113441,3,1816048,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54607510,f4fe7a37a024,2,55,201,113441,3,1815876,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54607524,f4fe7a37a024,2,54,202,113441,3,1815876,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54625483,f4fe7a37a024,2,54,202,113441,3,1815860,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54625508,f4fe7a37a024,2,56,200,113441,3,1815860,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54630450,f4fe7a37a024,2,72,184,113441,3,1815932,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54669428,f4fe7a37a024,2,54,202,113441,3,1815820,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54676411,f4fe7a37a024,2,70,186,113441,3,1815912,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54685644,f4fe7a37a024,2,65,191,113441,3,1815900,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54686115,f4fe7a37a024,2,66,190,113441,3,1815904,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54708605,f4fe7a37a024,2,69,187,113441,3,1815928,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54708620,f4fe7a37a024,2,66,190,113441,3,1815928,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54791036,f4fe7a37a024,2,89,167,113441,4,1815927,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54811602,f4fe7a37a024,2,64,192,113441,3,1815940,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
54811624,f4fe7a37a024,2,62,194,113441,3,1815940,0201041bff570102ffffffffffffffffffffffffffffffff03f4fe7a37a024,2020/3/28 17:34,2020/3/28 17:34
