id,mac,type,rssi,rssiOrigin,deviceId,gatewayId,gatewayLogId,raw,createdAt,updatedAt
53234656,dd3c23d9f3fa,0,55,201,113414,3,1795539,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53235172,dd3c23d9f3fa,0,89,167,113414,2,1795634,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53240769,dd3c23d9f3fa,0,55,201,113414,3,1795527,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 17:02
53241573,dd3c23d9f3fa,0,80,176,113414,4,1795488,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53247296,dd3c23d9f3fa,0,87,169,113414,2,1795475,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53250047,dd3c23d9f3fa,0,58,198,113414,3,1795468,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53251728,dd3c23d9f3fa,0,55,201,113414,3,1795543,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53255487,dd3c23d9f3fa,0,55,201,113414,3,1795511,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 17:04
53259467,dd3c23d9f3fa,0,81,175,113414,4,1795612,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53261000,dd3c23d9f3fa,0,81,175,113414,4,1795676,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53261302,dd3c23d9f3fa,0,57,199,113414,3,1795635,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53261591,dd3c23d9f3fa,0,80,176,113414,4,1795449,0201060303aafe1116aafe20000d021780003a3df70199d519,2020/3/28 16:14,2020/3/28 16:14
53261810,dd3c23d9f3fa,0,56,200,113414,3,1795547,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53265624,dd3c23d9f3fa,0,57,199,113414,3,1795563,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53265883,dd3c23d9f3fa,0,55,201,113414,3,1795567,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53266374,dd3c23d9f3fa,0,55,201,113414,3,1795527,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53274547,dd3c23d9f3fa,0,57,199,113414,3,1795460,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53286493,dd3c23d9f3fa,0,81,175,113414,4,1795496,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53290678,dd3c23d9f3fa,0,88,168,113414,2,1795654,0201060303aafe1116aafe20000d0e1740003a3e420199d729,2020/3/28 16:14,2020/3/28 16:14
53295657,dd3c23d9f3fa,0,82,174,113414,4,1795456,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53311962,dd3c23d9f3fa,0,58,198,113414,3,1795507,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53313094,dd3c23d9f3fa,0,81,175,113414,4,1795473,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53317615,dd3c23d9f3fa,0,81,175,113414,4,1795584,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53317854,dd3c23d9f3fa,0,89,167,113414,2,1795586,0201060303aafe1116aafe20000d081740003a3e290199d679,2020/3/28 16:14,2020/3/28 16:14
53320430,dd3c23d9f3fa,0,89,167,113414,2,1795578,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53322456,dd3c23d9f3fa,0,90,166,113414,1,1795561,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53323718,dd3c23d9f3fa,0,60,196,113414,3,1795579,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53329961,dd3c23d9f3fa,0,90,166,113414,1,1795466,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53332202,dd3c23d9f3fa,0,61,195,113414,3,1795631,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53357190,dd3c23d9f3fa,0,55,201,113414,3,1795575,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53390119,dd3c23d9f3fa,0,55,201,113414,3,1795487,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 17:21
53393690,dd3c23d9f3fa,0,55,201,113414,3,1795486,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53398639,dd3c23d9f3fa,0,58,198,113414,3,1795511,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53398660,dd3c23d9f3fa,0,55,201,113414,3,1795511,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53405396,dd3c23d9f3fa,0,53,203,113414,3,1795495,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53408006,dd3c23d9f3fa,0,91,165,113414,1,1795484,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53413254,dd3c23d9f3fa,0,81,175,113414,4,1795648,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53418826,dd3c23d9f3fa,0,57,199,113414,3,1795487,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53418852,dd3c23d9f3fa,0,55,201,113414,3,1795487,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53459242,dd3c23d9f3fa,0,56,200,113414,3,1795639,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53459630,dd3c23d9f3fa,0,70,186,113414,3,1795643,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53459660,dd3c23d9f3fa,0,59,197,113414,3,1795643,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53564121,dd3c23d9f3fa,0,57,199,113414,3,1795627,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53564157,dd3c23d9f3fa,0,59,197,113414,3,1795627,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53716612,dd3c23d9f3fa,0,57,199,113414,3,1795491,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 18:01
53746301,dd3c23d9f3fa,0,70,186,113414,3,1795491,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53746349,dd3c23d9f3fa,0,57,199,113414,3,1795491,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:14,2020/3/28 16:14
53094992,dd3c23d9f3fa,0,57,199,113414,3,1795866,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53095010,dd3c23d9f3fa,0,61,195,113414,3,1795866,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53135321,dd3c23d9f3fa,0,68,188,113414,3,1795842,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53153144,dd3c23d9f3fa,0,60,196,113414,3,1795894,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53153165,dd3c23d9f3fa,0,58,198,113414,3,1795894,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53163213,dd3c23d9f3fa,0,56,200,113414,3,1795703,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53163278,dd3c23d9f3fa,0,60,196,113414,3,1795750,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53171263,dd3c23d9f3fa,0,89,167,113414,2,1795911,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53174490,dd3c23d9f3fa,0,88,168,113414,2,1795718,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53178218,dd3c23d9f3fa,0,88,168,113414,2,1795863,0201060303aafe1116aafe20000d081700003a3e8d0199d93a,2020/3/28 16:15,2020/3/28 16:15
53179603,dd3c23d9f3fa,0,60,196,113414,3,1795743,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:56
53188471,dd3c23d9f3fa,0,88,168,113414,2,1795771,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53188775,dd3c23d9f3fa,0,60,196,113414,3,1795727,0201060303aafe1116aafe20000d021740003a3e5c0199d7e1,2020/3/28 16:15,2020/3/28 16:15
53194944,dd3c23d9f3fa,0,62,194,113414,3,1795910,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53195798,dd3c23d9f3fa,0,57,199,113414,3,1795874,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53197868,dd3c23d9f3fa,0,58,198,113414,3,1795762,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53206865,dd3c23d9f3fa,0,57,199,113414,3,1795691,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53213455,dd3c23d9f3fa,0,60,196,113414,3,1795687,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53219049,dd3c23d9f3fa,0,84,172,113414,4,1795756,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53219629,dd3c23d9f3fa,0,81,175,113414,4,1795812,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53220675,dd3c23d9f3fa,0,62,194,113414,3,1795782,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53222485,dd3c23d9f3fa,0,88,168,113414,1,1795753,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53229478,dd3c23d9f3fa,0,58,198,113414,3,1795706,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53230548,dd3c23d9f3fa,0,60,196,113414,3,1795719,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53232611,dd3c23d9f3fa,0,60,196,113414,3,1795839,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53237016,dd3c23d9f3fa,0,60,196,113414,3,1795850,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53240828,dd3c23d9f3fa,0,88,168,113414,2,1795807,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53249363,dd3c23d9f3fa,0,61,195,113414,3,1795786,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 17:03
53250091,dd3c23d9f3fa,0,88,168,113414,2,1795798,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53251809,dd3c23d9f3fa,0,60,196,113414,3,1795870,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53255222,dd3c23d9f3fa,0,58,198,113414,3,1795830,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53257773,dd3c23d9f3fa,0,57,199,113414,3,1795915,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53257788,dd3c23d9f3fa,0,58,198,113414,3,1795915,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53258028,dd3c23d9f3fa,0,81,175,113414,4,1795916,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53262434,dd3c23d9f3fa,0,81,175,113414,4,1795740,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53262479,dd3c23d9f3fa,0,56,200,113414,3,1795835,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53262705,dd3c23d9f3fa,0,57,199,113414,3,1795699,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53263881,dd3c23d9f3fa,0,90,166,113414,1,1795717,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53264898,dd3c23d9f3fa,0,88,168,113414,2,1795783,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53265022,dd3c23d9f3fa,0,87,169,113414,2,1795831,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53267458,dd3c23d9f3fa,0,90,166,113414,1,1795773,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53268778,dd3c23d9f3fa,0,60,196,113414,3,1795743,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53272191,dd3c23d9f3fa,0,88,168,113414,2,1795698,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53272686,dd3c23d9f3fa,0,89,167,113414,2,1795751,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53275900,dd3c23d9f3fa,0,88,168,113414,2,1795903,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53276741,dd3c23d9f3fa,0,89,167,113414,1,1795913,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53284680,dd3c23d9f3fa,0,85,171,113414,4,1795848,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53286617,dd3c23d9f3fa,0,89,167,113414,1,1795733,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53292345,dd3c23d9f3fa,0,87,169,113414,2,1795871,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53296467,dd3c23d9f3fa,0,61,195,113414,3,1795799,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53298760,dd3c23d9f3fa,0,81,175,113414,4,1795692,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53299612,dd3c23d9f3fa,0,80,176,113414,4,1795796,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53299968,dd3c23d9f3fa,0,59,197,113414,3,1795803,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53318620,dd3c23d9f3fa,0,61,195,113414,3,1795786,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53320100,dd3c23d9f3fa,0,81,175,113414,4,1795712,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53325674,dd3c23d9f3fa,0,90,166,113414,1,1795789,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53329161,dd3c23d9f3fa,0,81,175,113414,4,1795828,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53331217,dd3c23d9f3fa,0,90,166,113414,1,1795805,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53336312,dd3c23d9f3fa,0,90,166,113414,1,1795873,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53340414,dd3c23d9f3fa,0,92,164,113414,1,1795877,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53340687,dd3c23d9f3fa,0,84,172,113414,4,1795788,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53341650,dd3c23d9f3fa,0,85,171,113414,4,1795708,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53348006,dd3c23d9f3fa,0,89,167,113414,1,1795881,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53355369,dd3c23d9f3fa,0,82,174,113414,4,1795736,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53360028,dd3c23d9f3fa,0,89,167,113414,1,1795797,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53365301,dd3c23d9f3fa,0,90,166,113414,1,1795825,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53391324,dd3c23d9f3fa,0,85,171,113414,4,1795880,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53393235,dd3c23d9f3fa,0,80,176,113414,4,1795900,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53393978,dd3c23d9f3fa,0,85,171,113414,4,1795816,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53407329,dd3c23d9f3fa,0,86,170,113414,4,1795896,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53417558,dd3c23d9f3fa,0,84,172,113414,4,1795800,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53423551,dd3c23d9f3fa,0,86,170,113414,4,1795872,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53462633,dd3c23d9f3fa,0,58,198,113414,3,1795818,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:15,2020/3/28 16:15
53314678,dd3c23d9f3fa,0,89,167,113414,1,1796154,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53317901,dd3c23d9f3fa,0,90,166,113414,1,1796144,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53318759,dd3c23d9f3fa,0,90,166,113414,1,1795984,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53319391,dd3c23d9f3fa,0,87,169,113414,4,1796178,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53319593,dd3c23d9f3fa,0,83,173,113414,4,1795944,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53323585,dd3c23d9f3fa,0,58,198,113414,3,1796070,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53324328,dd3c23d9f3fa,0,89,167,113414,1,1796024,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53325829,dd3c23d9f3fa,0,55,201,113414,3,1796045,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53327855,dd3c23d9f3fa,0,54,202,113414,3,1796135,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53332070,dd3c23d9f3fa,0,58,198,113414,3,1796080,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53332091,dd3c23d9f3fa,0,57,199,113414,3,1796080,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53332887,dd3c23d9f3fa,0,85,171,113414,4,1796033,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53334696,dd3c23d9f3fa,0,57,199,113414,3,1796185,0201060303aafe1116aafe20000d0e16c0003a3ef10199dbfb,2020/3/28 16:16,2020/3/28 16:16
53336380,dd3c23d9f3fa,0,81,175,113414,4,1795973,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53337055,dd3c23d9f3fa,0,62,194,113414,3,1796105,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53346293,dd3c23d9f3fa,0,88,168,113414,4,1796198,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53351624,dd3c23d9f3fa,0,89,167,113414,1,1796104,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53353909,dd3c23d9f3fa,0,85,171,113414,4,1796018,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53357446,dd3c23d9f3fa,0,83,173,113414,4,1796013,0201060303aafe1116aafe20000d0e1740003a3ebf0199da9b,2020/3/28 16:16,2020/3/28 16:16
53361237,dd3c23d9f3fa,0,89,167,113414,1,1796074,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53365853,dd3c23d9f3fa,0,83,173,113414,4,1795982,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53366897,dd3c23d9f3fa,0,90,166,113414,1,1796179,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53368438,dd3c23d9f3fa,0,91,165,113414,1,1796204,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53385057,dd3c23d9f3fa,0,56,200,113414,3,1796169,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53385915,dd3c23d9f3fa,0,81,175,113414,4,1795948,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53387404,dd3c23d9f3fa,0,89,167,113414,2,1796096,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53388678,dd3c23d9f3fa,0,93,163,113414,1,1795994,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53389216,dd3c23d9f3fa,0,91,165,113414,1,1796124,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53401193,dd3c23d9f3fa,0,87,169,113414,4,1796143,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53401229,dd3c23d9f3fa,0,81,175,113414,4,1796143,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53402058,dd3c23d9f3fa,0,56,200,113414,3,1796155,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53414909,dd3c23d9f3fa,0,85,171,113414,4,1796073,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53418913,dd3c23d9f3fa,0,89,167,113414,1,1796199,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53425935,dd3c23d9f3fa,0,57,199,113414,3,1795946,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
53425972,dd3c23d9f3fa,0,60,196,113414,3,1795946,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020/3/28 16:16,2020/3/28 16:16
